,customer_id,recency,frequency,monetary_value,R,F,M,rfm_score,RFM_level
1461,1748,3,10,11012.260000000002,4,4,4,12,Highly potential
1462,1750,56,6,7768.64,2,3,3,8,Require Activation
1463,1752,29,7,5387.530000000001,3,3,2,8,Require Activation
1464,1753,28,4,4242.64,3,1,2,6,Loyal
1465,1755,49,6,6597.550000000001,2,3,3,8,Require Activation
1466,1758,3,7,4887.03,4,3,2,9,Highly potential
1467,1759,19,6,5494.57,4,3,2,9,Highly potential
1468,1760,13,6,6410.400000000001,4,3,3,10,Highly potential
1469,1761,19,5,5743.1,4,2,2,8,Require Activation
1470,1762,22,12,12375.52,3,4,4,11,Highly potential
1471,1763,10,7,7841.490000000001,4,3,3,10,Highly potential
1472,1764,3,4,3350.14,4,1,1,6,Loyal
1473,1765,47,6,8083.15,2,3,4,9,Highly potential
1474,1766,179,5,3464.7,1,2,1,4,Needs Attention
1475,1767,5,5,5973.14,4,2,3,9,Highly potential
1476,1768,93,1,945.04,1,1,1,3,Require Activation
1477,1770,14,7,8228.41,4,3,4,11,Highly potential
1478,1771,40,6,7019.950000000001,3,3,3,9,Highly potential
1479,1772,169,4,4467.889999999999,1,1,2,4,Needs Attention
1480,1774,98,4,3792.41,1,1,1,3,Require Activation
1481,1775,53,6,6171.379999999999,2,3,3,8,Require Activation
1482,1776,35,6,6401.14,3,3,3,9,Highly potential
1483,1777,71,6,6896.08,2,3,3,8,Require Activation
1484,1778,313,2,3040.4,1,1,1,3,Require Activation
1485,1779,130,6,8886.92,1,3,4,8,Require Activation
1486,1781,10,4,3282.1799999999994,4,1,1,6,Loyal
1487,1782,82,6,8490.84,2,3,4,9,Highly potential
1488,1784,72,4,4486.610000000001,2,1,2,5,Promising
1489,1785,35,6,5294.27,3,3,2,8,Require Activation
1490,1786,175,2,1570.1,1,1,1,3,Require Activation
1491,1787,1,6,7519.39,4,3,3,10,Highly potential
1492,1788,30,9,10584.150000000001,3,4,4,11,Highly potential
1493,1789,61,3,3728.3,2,1,1,4,Needs Attention
1494,1790,33,5,4313.98,3,2,2,7,Require Activation
1495,1791,118,6,7479.160000000001,1,3,3,7,Require Activation
1496,1793,61,6,7572.360000000001,2,3,3,8,Require Activation
1497,1794,2,4,3126.8999999999996,4,1,1,6,Loyal
1498,1795,4,6,6133.57,4,3,3,10,Highly potential
1499,1796,123,2,471.26,1,1,1,3,Require Activation
1500,1797,55,11,10502.990000000002,2,4,4,10,Highly potential
1501,1798,14,7,6605.389999999999,4,3,3,10,Highly potential
1502,1800,172,3,3565.92,1,1,1,3,Require Activation
1503,1801,66,8,9112.94,2,4,4,10,Highly potential
1504,1802,14,8,10435.94,4,4,4,12,Highly potential
1505,1804,32,3,4740.04,3,1,2,6,Loyal
1506,1805,91,4,2108.15,1,1,1,3,Require Activation
1507,1807,61,6,6829.25,2,3,3,8,Require Activation
1508,1808,77,7,10837.15,2,3,4,9,Highly potential
1509,1809,28,6,10150.57,3,3,4,10,Highly potential
1510,1810,7,2,458.74,4,1,1,6,Loyal
1511,1812,23,9,10214.4,3,4,4,11,Highly potential
1512,1813,19,6,6307.179999999999,4,3,3,10,Highly potential
1513,1814,52,6,4848.030000000001,2,3,2,7,Require Activation
1514,1815,12,5,4235.58,4,2,2,8,Require Activation
1515,1817,32,11,10054.070000000002,3,4,4,11,Highly potential
1516,1818,25,7,8942.78,3,3,4,10,Highly potential
1517,1819,253,2,2884.59,1,1,1,3,Require Activation
1518,1820,36,9,8429.29,3,4,4,11,Highly potential
1519,1821,25,12,14387.589999999998,3,4,4,11,Highly potential
1520,1823,162,6,6635.66,1,3,3,7,Require Activation
1521,1824,13,7,7059.410000000001,4,3,3,10,Highly potential
1522,1825,41,6,6976.92,3,3,3,9,Highly potential
1523,1826,41,7,6983.06,3,3,3,9,Highly potential
1524,1827,39,4,5169.16,3,1,2,6,Loyal
1525,1828,151,3,2146.84,1,1,1,3,Require Activation
1526,1829,4,3,2868.37,4,1,1,6,Loyal
1527,1830,14,7,7237.05,4,3,3,10,Highly potential
1528,1831,166,8,6774.879999999999,1,4,3,8,Require Activation
1529,1832,85,8,9260.84,2,4,4,10,Highly potential
1530,1833,11,5,4197.33,4,2,2,8,Require Activation
1531,1834,127,4,6290.79,1,1,3,5,Promising
1532,1835,26,6,5273.87,3,3,2,8,Require Activation
1533,1836,167,2,2832.71,1,1,1,3,Require Activation
1534,1837,36,7,9763.42,3,3,4,10,Highly potential
1535,1838,50,5,7121.110000000001,2,2,3,7,Require Activation
1536,1839,50,7,5930.82,2,3,3,8,Require Activation
1537,1840,99,7,6929.78,1,3,3,7,Require Activation
1538,1841,37,3,4263.92,3,1,2,6,Loyal
1539,1842,212,5,6542.54,1,2,3,6,Loyal
1540,1843,113,4,5065.639999999999,1,1,2,4,Needs Attention
1541,1844,42,7,9198.96,3,3,4,10,Highly potential
1542,1845,22,7,9342.199999999999,3,3,4,10,Highly potential
1543,1846,334,1,441.49,1,1,1,3,Require Activation
1544,1847,33,3,3921.92,3,1,1,5,Promising
1545,1848,43,6,8432.48,3,3,4,10,Highly potential
1546,1850,45,7,7706.74,3,3,3,9,Highly potential
1547,1851,286,2,2498.86,1,1,1,3,Require Activation
1548,1852,98,5,7030.61,1,2,3,6,Loyal
1549,1853,27,9,8957.8,3,4,4,11,Highly potential
1550,1854,1,3,3384.5600000000004,4,1,1,6,Loyal
1551,1855,23,4,3648.1,3,1,1,5,Promising
1552,1856,128,2,1134.63,1,1,1,3,Require Activation
1553,1857,88,4,6171.18,2,1,3,6,Loyal
1554,1859,77,5,6599.45,2,2,3,7,Require Activation
1555,1860,12,6,7424.780000000001,4,3,3,10,Highly potential
1556,1861,30,6,7073.07,3,3,3,9,Highly potential
1557,1863,247,5,7359.9,1,2,3,6,Loyal
1558,1864,25,10,7448.480000000001,3,4,3,10,Highly potential
1559,1865,100,1,1071.23,1,1,1,3,Require Activation
1560,1866,39,9,12450.76,3,4,4,11,Highly potential
1561,1867,3,8,11055.86,4,4,4,12,Highly potential
1562,1868,27,6,10105.23,3,3,4,10,Highly potential
1563,1869,42,4,3260.5899999999997,3,1,1,5,Promising
1564,1870,39,7,7755.759999999999,3,3,3,9,Highly potential
1565,1871,95,4,3787.2699999999995,1,1,1,3,Require Activation
1566,1872,140,5,5719.53,1,2,2,5,Promising
1567,1873,9,4,5930.68,4,1,3,8,Require Activation
1568,1875,99,6,6549.05,1,3,3,7,Require Activation
1569,1876,139,5,10115.02,1,2,4,7,Require Activation
1570,1877,81,6,4192.31,2,3,2,7,Require Activation
1571,1878,33,6,6231.589999999999,3,3,3,9,Highly potential
1572,1879,48,7,5332.889999999999,2,3,2,7,Require Activation
1573,1881,36,7,8559.33,3,3,4,10,Highly potential
1574,1882,129,6,5862.02,1,3,2,6,Loyal
1575,1885,5,9,10587.230000000001,4,4,4,12,Highly potential
1576,1886,7,4,4591.32,4,1,2,7,Require Activation
1577,1887,106,10,15364.289999999999,1,4,4,9,Highly potential
1578,1888,88,4,5775.32,2,1,2,5,Promising
1579,1890,45,9,10862.91,3,4,4,11,Highly potential
1580,1891,82,7,9203.4,2,3,4,9,Highly potential
1581,1893,3,7,7903.94,4,3,3,10,Highly potential
1582,1894,37,4,3591.0299999999997,3,1,1,5,Promising
1583,1895,8,5,2110.2599999999998,4,2,1,7,Require Activation
1584,1896,160,3,3843.92,1,1,1,3,Require Activation
1585,1897,63,7,5120.75,2,3,2,7,Require Activation
1586,1898,61,6,7885.110000000001,2,3,3,8,Require Activation
1587,1900,68,4,3327.9399999999996,2,1,1,4,Needs Attention
1588,1901,128,7,10098.550000000001,1,3,4,8,Require Activation
1589,1902,53,5,5226.46,2,2,2,6,Loyal
1590,1903,17,4,6548.9400000000005,4,1,3,8,Require Activation
1591,1904,68,3,1954.46,2,1,1,4,Needs Attention
1592,1906,2,6,5992.34,4,3,3,10,Highly potential
1593,1907,111,4,3740.6000000000004,1,1,1,3,Require Activation
1594,1908,108,6,7578.920000000001,1,3,3,7,Require Activation
1595,1909,60,6,5543.2,2,3,2,7,Require Activation
1596,1910,18,3,3041.75,4,1,1,6,Loyal
1597,1911,62,2,3156.3599999999997,2,1,1,4,Needs Attention
1598,1912,39,9,7048.1900000000005,3,4,3,10,Highly potential
1599,1913,43,13,8621.869999999999,3,4,4,11,Highly potential
1600,1914,13,8,7833.69,4,4,3,11,Highly potential
1601,1915,62,5,4749.41,2,2,2,6,Loyal
1602,1916,54,7,7436.050000000001,2,3,3,8,Require Activation
1603,1917,29,7,9783.66,3,3,4,10,Highly potential
1604,1919,45,4,3935.23,3,1,1,5,Promising
1605,1920,70,1,360.4,2,1,1,4,Needs Attention
1606,1921,41,1,586.45,3,1,1,5,Promising
1607,1922,94,3,3352.52,1,1,1,3,Require Activation
1608,1923,16,4,3704.94,4,1,1,6,Loyal
1609,1924,26,3,4133.389999999999,3,1,2,6,Loyal
1610,1926,6,5,7762.71,4,2,3,9,Highly potential
1611,1927,91,5,6439.16,1,2,3,6,Loyal
1612,1928,35,2,2219.84,3,1,1,5,Promising
1613,1929,46,6,3442.2,2,3,1,6,Loyal
1614,1930,22,5,6575.57,3,2,3,8,Require Activation
1615,1931,24,3,2218.5,3,1,1,5,Promising
1616,1932,90,8,12027.439999999999,1,4,4,9,Highly potential
1617,1933,42,8,10647.53,3,4,4,11,Highly potential
1618,1934,4,6,6431.09,4,3,3,10,Highly potential
1619,1936,78,8,9673.2,2,4,4,10,Highly potential
1620,1937,35,6,8393.86,3,3,4,10,Highly potential
1621,1939,77,2,806.18,2,1,1,4,Needs Attention
1622,1940,77,4,6093.61,2,1,3,6,Loyal
1623,1941,6,4,4645.6900000000005,4,1,2,7,Require Activation
1624,1942,17,8,6241.37,4,4,3,11,Highly potential
1625,1943,300,3,2075.7799999999997,1,1,1,3,Require Activation
1626,1944,6,5,5704.360000000001,4,2,2,8,Require Activation
1627,1945,116,3,2551.62,1,1,1,3,Require Activation
1628,1946,89,13,11237.38,2,4,4,10,Highly potential
1629,1947,36,9,8225.63,3,4,4,11,Highly potential
1630,1949,30,7,8547.61,3,3,4,10,Highly potential
1631,1950,7,9,12108.45,4,4,4,12,Highly potential
1632,1951,119,8,6977.97,1,4,3,8,Require Activation
1633,1952,77,10,7870.000000000001,2,4,3,9,Highly potential
1634,1953,11,7,6386.97,4,3,3,10,Highly potential
1635,1954,101,8,9484.04,1,4,4,9,Highly potential
1636,1955,79,3,3235.83,2,1,1,4,Needs Attention
1637,1956,34,4,3039.79,3,1,1,5,Promising
1638,1957,20,10,11536.57,3,4,4,11,Highly potential
1639,1958,70,4,2389.99,2,1,1,4,Needs Attention
1640,1959,142,8,7593.28,1,4,3,8,Require Activation
1641,1960,70,3,4742.2,2,1,2,5,Promising
1642,1961,26,3,4600.36,3,1,2,6,Loyal
1643,1962,94,2,1385.6,1,1,1,3,Require Activation
1644,1963,10,2,2683.29,4,1,1,6,Loyal
1645,1964,103,6,8039.189999999999,1,3,4,8,Require Activation
1646,1965,7,5,4201.570000000001,4,2,2,8,Require Activation
1647,1968,160,5,4664.660000000001,1,2,2,5,Promising
1648,1969,18,6,6142.67,4,3,3,10,Highly potential
1649,1970,1,8,8590.23,4,4,4,12,Highly potential
1650,1973,48,4,4932.1,2,1,2,5,Promising
1651,1974,33,5,3780.4500000000007,3,2,1,6,Loyal
1652,1975,109,2,661.42,1,1,1,3,Require Activation
1653,1976,136,6,6246.070000000001,1,3,3,7,Require Activation
1654,1978,14,3,2048.2599999999998,4,1,1,6,Loyal
1655,1979,34,5,8062.73,3,2,4,9,Highly potential
1656,1980,74,8,9465.38,2,4,4,10,Highly potential
1657,1981,90,3,4850.6900000000005,1,1,2,4,Needs Attention
1658,1982,51,8,10897.339999999998,2,4,4,10,Highly potential
1659,1983,3,4,5795.41,4,1,2,7,Require Activation
1660,1984,49,7,10526.430000000002,2,3,4,9,Highly potential
1661,1985,1,7,7022.759999999999,4,3,3,10,Highly potential
1662,1987,43,4,3721.38,3,1,1,5,Promising
1663,1988,135,8,10687.63,1,4,4,9,Highly potential
1664,1989,23,4,5139.46,3,1,2,6,Loyal
1665,1991,2,10,12813.27,4,4,4,12,Highly potential
1666,1992,141,10,14165.05,1,4,4,9,Highly potential
1667,1993,75,8,8421.95,2,4,4,10,Highly potential
1668,1995,126,6,5245.66,1,3,2,6,Loyal
1669,1996,14,7,6300.450000000001,4,3,3,10,Highly potential
1670,1997,55,5,4713.719999999999,2,2,2,6,Loyal
1671,1998,157,4,5359.34,1,1,2,4,Needs Attention
1672,1999,4,7,8432.98,4,3,4,11,Highly potential
1673,2001,87,8,10016.79,2,4,4,10,Highly potential
1674,2002,98,3,2637.04,1,1,1,3,Require Activation
1675,2003,220,2,1821.05,1,1,1,3,Require Activation
1676,2004,47,5,6042.51,2,2,3,7,Require Activation
1677,2005,6,6,7337.820000000001,4,3,3,10,Highly potential
1678,2006,148,5,6192.77,1,2,3,6,Loyal
1679,2007,24,3,5180.32,3,1,2,6,Loyal
1680,2008,30,7,7961.950000000001,3,3,3,9,Highly potential
1681,2009,6,7,7073.18,4,3,3,10,Highly potential
1682,2010,35,5,5466.66,3,2,2,7,Require Activation
1683,2011,316,3,2057.82,1,1,1,3,Require Activation
1684,2012,14,5,5492.34,4,2,2,8,Require Activation
1685,2013,16,9,7999.33,4,4,3,11,Highly potential
1686,2014,55,6,5544.87,2,3,2,7,Require Activation
1687,2015,51,6,7253.270000000001,2,3,3,8,Require Activation
1688,2016,69,6,5897.5599999999995,2,3,3,8,Require Activation
1689,2017,13,5,5612.86,4,2,2,8,Require Activation
1690,2018,36,7,7597.120000000001,3,3,3,9,Highly potential
1691,2019,53,8,9082.85,2,4,4,10,Highly potential
1692,2020,44,7,8810.74,3,3,4,10,Highly potential
1693,2023,14,10,10149.329999999998,4,4,4,12,Highly potential
1694,2024,30,6,5998.77,3,3,3,9,Highly potential
1695,2025,139,4,4120.88,1,1,2,4,Needs Attention
1696,2026,147,4,6109.3,1,1,3,5,Promising
1697,2027,15,7,6353.8099999999995,4,3,3,10,Highly potential
1698,2028,41,7,7274.75,3,3,3,9,Highly potential
1699,2029,2,9,6555.91,4,4,3,11,Highly potential
1700,2030,240,4,6169.620000000001,1,1,3,5,Promising
1701,2031,20,4,4477.1900000000005,3,1,2,6,Loyal
1702,2032,6,2,1640.3,4,1,1,6,Loyal
1703,2033,12,7,10152.519999999999,4,3,4,11,Highly potential
1704,2034,90,6,6954.370000000001,1,3,3,7,Require Activation
1705,2035,128,4,3371.7999999999997,1,1,1,3,Require Activation
1706,2037,99,4,4403.780000000001,1,1,2,4,Needs Attention
1707,2038,14,4,4230.27,4,1,2,7,Require Activation
1708,2039,200,5,5594.110000000001,1,2,2,5,Promising
1709,2040,97,2,3028.8900000000003,1,1,1,3,Require Activation
1710,2041,81,6,7729.639999999999,2,3,3,8,Require Activation
1711,2042,12,3,4170.51,4,1,2,7,Require Activation
1712,2043,140,5,6704.41,1,2,3,6,Loyal
1713,2044,6,5,7468.57,4,2,3,9,Highly potential
1714,2045,56,9,9255.03,2,4,4,10,Highly potential
1715,2046,34,9,13347.529999999999,3,4,4,11,Highly potential
1716,2047,280,1,1289.85,1,1,1,3,Require Activation
1717,2048,58,7,8820.57,2,3,4,9,Highly potential
1718,2049,66,6,7403.760000000001,2,3,3,8,Require Activation
1719,2050,7,4,4483.5,4,1,2,7,Require Activation
1720,2051,52,6,7376.929999999999,2,3,3,8,Require Activation
1721,2055,1,9,12172.04,4,4,4,12,Highly potential
1722,2056,55,2,1829.4899999999998,2,1,1,4,Needs Attention
1723,2057,17,6,6889.26,4,3,3,10,Highly potential
1724,2058,121,7,7546.98,1,3,3,7,Require Activation
1725,2059,171,4,2702.14,1,1,1,3,Require Activation
1726,2060,6,11,11179.22,4,4,4,12,Highly potential
1727,2062,43,5,6976.84,3,2,3,8,Require Activation
1728,2063,10,5,4125.82,4,2,2,8,Require Activation
1729,2064,107,5,5871.14,1,2,2,5,Promising
1730,2065,216,4,4870.0599999999995,1,1,2,4,Needs Attention
1731,2066,91,5,6115.09,1,2,3,6,Loyal
1732,2067,31,8,9622.05,3,4,4,11,Highly potential
1733,2068,160,5,5158.92,1,2,2,5,Promising
1734,2070,5,8,10228.07,4,4,4,12,Highly potential
1735,2072,9,13,11845.44,4,4,4,12,Highly potential
1736,2075,5,4,5575.410000000001,4,1,2,7,Require Activation
1737,2076,20,8,12082.720000000001,3,4,4,11,Highly potential
1738,2077,228,3,4642.2,1,1,2,4,Needs Attention
1739,2078,66,6,7319.86,2,3,3,8,Require Activation
1740,2080,163,6,6668.6,1,3,3,7,Require Activation
1741,2081,12,5,5586.19,4,2,2,8,Require Activation
1742,2082,2,7,6778.84,4,3,3,10,Highly potential
1743,2085,28,3,4294.139999999999,3,1,2,6,Loyal
1744,2086,99,3,3812.2200000000003,1,1,1,3,Require Activation
1745,2087,56,5,6577.630000000001,2,2,3,7,Require Activation
1746,2088,10,7,8654.02,4,3,4,11,Highly potential
1747,2089,148,2,477.32000000000005,1,1,1,3,Require Activation
1748,2090,164,2,1020.78,1,1,1,3,Require Activation
1749,2091,212,3,5499.04,1,1,2,4,Needs Attention
1750,2092,17,5,6764.390000000001,4,2,3,9,Highly potential
1751,2093,61,6,7654.84,2,3,3,8,Require Activation
1752,2094,35,5,4214.53,3,2,2,7,Require Activation
1753,2095,21,10,9988.760000000002,3,4,4,11,Highly potential
1754,2096,133,5,8229.84,1,2,4,7,Require Activation
1755,2097,39,6,7726.09,3,3,3,9,Highly potential
1756,2098,9,6,5472.619999999999,4,3,2,9,Highly potential
1757,2099,64,7,8967.039999999999,2,3,4,9,Highly potential
1758,2100,19,5,4288.18,4,2,2,8,Require Activation
1759,2102,18,7,7317.460000000001,4,3,3,10,Highly potential
1760,2103,15,10,11617.25,4,4,4,12,Highly potential
1761,2104,81,8,7415.839999999999,2,4,3,9,Highly potential
1762,2105,24,5,7196.769999999999,3,2,3,8,Require Activation
1763,2106,4,4,6782.280000000001,4,1,3,8,Require Activation
1764,2107,65,2,1941.0,2,1,1,4,Needs Attention
1765,2108,13,3,3130.2599999999998,4,1,1,6,Loyal
1766,2109,3,8,7637.120000000001,4,4,3,11,Highly potential
1767,2110,27,7,7589.570000000001,3,3,3,9,Highly potential
1768,2111,7,9,11111.3,4,4,4,12,Highly potential
1769,2112,3,4,5958.11,4,1,3,8,Require Activation
1770,2113,34,4,4987.47,3,1,2,6,Loyal
1771,2114,15,6,6706.459999999999,4,3,3,10,Highly potential
1772,2115,48,2,2204.45,2,1,1,4,Needs Attention
1773,2116,106,4,5827.959999999999,1,1,2,4,Needs Attention
1774,2117,25,5,3925.1699999999996,3,2,1,6,Loyal
1775,2118,136,6,6724.400000000001,1,3,3,7,Require Activation
1776,2119,68,4,5477.6,2,1,2,5,Promising
1777,2120,3,8,11028.33,4,4,4,12,Highly potential
1778,2121,90,9,10142.52,1,4,4,9,Highly potential
1779,2122,9,3,2424.17,4,1,1,6,Loyal
1780,2123,196,6,6196.0199999999995,1,3,3,7,Require Activation
1781,2125,14,6,4206.48,4,3,2,9,Highly potential
1782,2126,26,4,2963.04,3,1,1,5,Promising
1783,2127,33,5,5437.05,3,2,2,7,Require Activation
1784,2128,14,2,3787.46,4,1,1,6,Loyal
1785,2129,150,2,1411.9299999999998,1,1,1,3,Require Activation
1786,2130,2,8,9169.4,4,4,4,12,Highly potential
1787,2131,102,5,5423.2300000000005,1,2,2,5,Promising
1788,2132,19,8,12668.239999999998,4,4,4,12,Highly potential
1789,2133,121,5,6553.4400000000005,1,2,3,6,Loyal
1790,2134,82,5,6556.68,2,2,3,7,Require Activation
1791,2135,339,1,1977.36,1,1,1,3,Require Activation
1792,2136,11,4,6269.92,4,1,3,8,Require Activation
1793,2138,44,7,9725.78,3,3,4,10,Highly potential
1794,2139,61,5,7480.9400000000005,2,2,3,7,Require Activation
1795,2140,99,8,9047.439999999999,1,4,4,9,Highly potential
1796,2141,77,4,4820.85,2,1,2,5,Promising
1797,2142,82,7,10200.020000000002,2,3,4,9,Highly potential
1798,2143,28,4,5641.38,3,1,2,6,Loyal
1799,2144,68,8,10452.24,2,4,4,10,Highly potential
1800,2145,195,1,748.17,1,1,1,3,Require Activation
1801,2147,126,3,2953.18,1,1,1,3,Require Activation
1802,2148,138,4,4907.04,1,1,2,4,Needs Attention
1803,2149,12,9,7062.67,4,4,3,11,Highly potential
1804,2152,2,9,9894.84,4,4,4,12,Highly potential
1805,2154,39,6,7924.87,3,3,3,9,Highly potential
1806,2155,20,11,8886.39,3,4,4,11,Highly potential
1807,2156,114,6,6988.71,1,3,3,7,Require Activation
1808,2157,162,2,2131.52,1,1,1,3,Require Activation
1809,2158,51,5,5982.299999999999,2,2,3,7,Require Activation
1810,2160,48,6,6852.88,2,3,3,8,Require Activation
1811,2162,54,4,4785.389999999999,2,1,2,5,Promising
1812,2163,71,4,3236.7,2,1,1,4,Needs Attention
1813,2164,69,7,8585.810000000001,2,3,4,9,Highly potential
1814,2166,59,6,6021.83,2,3,3,8,Require Activation
1815,2167,145,6,4691.02,1,3,2,6,Loyal
1816,2168,3,3,3828.0999999999995,4,1,1,6,Loyal
1817,2169,118,5,8555.14,1,2,4,7,Require Activation
1818,2170,29,6,7695.750000000001,3,3,3,9,Highly potential
1819,2171,35,6,4500.04,3,3,2,8,Require Activation
1820,2172,30,4,6844.5,3,1,3,7,Require Activation
1821,2173,158,4,5112.15,1,1,2,4,Needs Attention
1822,2174,82,5,6589.830000000001,2,2,3,7,Require Activation
1823,2175,59,4,4158.65,2,1,2,5,Promising
1824,2176,29,3,2662.8199999999997,3,1,1,5,Promising
1825,2177,99,5,6054.2699999999995,1,2,3,6,Loyal
1826,2178,78,4,3531.6400000000003,2,1,1,4,Needs Attention
1827,2179,37,7,6889.21,3,3,3,9,Highly potential
1828,2180,81,5,6162.33,2,2,3,7,Require Activation
1829,2181,52,8,6274.12,2,4,3,9,Highly potential
1830,2182,18,8,10722.16,4,4,4,12,Highly potential
1831,2183,9,14,19071.32,4,4,4,12,Highly potential
1832,2184,38,11,13468.260000000002,3,4,4,11,Highly potential
1833,2185,137,7,9578.97,1,3,4,8,Require Activation
1834,2186,155,3,4245.21,1,1,2,4,Needs Attention
1835,2187,64,7,8284.37,2,3,4,9,Highly potential
1836,2188,71,6,6671.539999999999,2,3,3,8,Require Activation
1837,2191,13,5,7172.5599999999995,4,2,3,9,Highly potential
1838,2192,43,4,2098.19,3,1,1,5,Promising
1839,2193,55,4,6086.66,2,1,3,6,Loyal
1840,2194,43,8,8464.84,3,4,4,11,Highly potential
1841,2195,3,5,7266.61,4,2,3,9,Highly potential
1842,2196,72,5,4425.25,2,2,2,6,Loyal
1843,2197,120,3,2284.5600000000004,1,1,1,3,Require Activation
1844,2198,26,3,2366.21,3,1,1,5,Promising
1845,2199,25,4,4628.71,3,1,2,6,Loyal
1846,2200,139,2,2208.44,1,1,1,3,Require Activation
1847,2201,31,7,10466.460000000001,3,3,4,10,Highly potential
1848,2202,59,10,8507.06,2,4,4,10,Highly potential
1849,2203,50,5,6421.1,2,2,3,7,Require Activation
1850,2204,18,8,7935.08,4,4,3,11,Highly potential
1851,2206,59,4,4155.32,2,1,2,5,Promising
1852,2207,75,6,6263.82,2,3,3,8,Require Activation
1853,2209,266,1,1240.31,1,1,1,3,Require Activation
1854,2210,28,9,8133.83,3,4,4,11,Highly potential
1855,2212,42,6,4951.08,3,3,2,8,Require Activation
1856,2213,16,5,7240.499999999999,4,2,3,9,Highly potential
1857,2215,20,2,1965.6799999999998,3,1,1,5,Promising
1858,2216,75,3,3352.32,2,1,1,4,Needs Attention
1859,2217,23,7,6891.280000000001,3,3,3,9,Highly potential
1860,2218,22,3,4304.09,3,1,2,6,Loyal
1861,2219,62,5,6319.34,2,2,3,7,Require Activation
1862,2220,86,4,4529.9,2,1,2,5,Promising
1863,2221,95,8,9100.52,1,4,4,9,Highly potential
1864,2222,60,6,7051.67,2,3,3,8,Require Activation
1865,2223,55,7,5883.75,2,3,2,7,Require Activation
1866,2224,288,3,2568.2200000000003,1,1,1,3,Require Activation
1867,2225,209,3,5546.3099999999995,1,1,2,4,Needs Attention
1868,2226,50,8,8295.550000000001,2,4,4,10,Highly potential
1869,2227,41,5,5068.82,3,2,2,7,Require Activation
1870,2228,169,4,3579.45,1,1,1,3,Require Activation
1871,2229,22,4,3937.92,3,1,1,5,Promising
1872,2231,65,3,4555.37,2,1,2,5,Promising
1873,2232,60,6,5666.03,2,3,2,7,Require Activation
1874,2233,64,7,6778.259999999998,2,3,3,8,Require Activation
1875,2234,58,6,3299.5800000000004,2,3,1,6,Loyal
1876,2235,81,6,7834.270000000001,2,3,3,8,Require Activation
1877,2236,2,3,4226.47,4,1,2,7,Require Activation
1878,2238,142,3,4185.99,1,1,2,4,Needs Attention
1879,2239,33,2,1693.21,3,1,1,5,Promising
1880,2240,32,12,13961.45,3,4,4,11,Highly potential
1881,2241,18,4,4335.0,4,1,2,7,Require Activation
1882,2242,171,3,2540.1099999999997,1,1,1,3,Require Activation
1883,2243,184,3,2141.05,1,1,1,3,Require Activation
1884,2244,64,5,5963.92,2,2,3,7,Require Activation
1885,2245,75,7,7779.899999999999,2,3,3,8,Require Activation
1886,2246,100,4,4027.99,1,1,1,3,Require Activation
1887,2247,30,7,8149.48,3,3,4,10,Highly potential
1888,2248,52,8,8369.31,2,4,4,10,Highly potential
1889,2253,85,6,7418.94,2,3,3,8,Require Activation
1890,2254,4,5,5373.7,4,2,2,8,Require Activation
1891,2255,144,2,3277.4700000000003,1,1,1,3,Require Activation
1892,2256,170,3,4499.85,1,1,2,4,Needs Attention
1893,2257,65,5,6440.81,2,2,3,7,Require Activation
1894,2258,53,6,7710.900000000001,2,3,3,8,Require Activation
1895,2259,162,4,4205.21,1,1,2,4,Needs Attention
1896,2260,18,6,8234.9,4,3,4,11,Highly potential
1897,2261,36,4,3875.6099999999997,3,1,1,5,Promising
1898,2262,76,4,3058.55,2,1,1,4,Needs Attention
1899,2263,36,5,6359.93,3,2,3,8,Require Activation
1900,2264,154,6,5198.18,1,3,2,6,Loyal
1901,2267,100,5,5466.639999999999,1,2,2,5,Promising
1902,2268,36,8,9258.43,3,4,4,11,Highly potential
1903,2269,48,7,9233.33,2,3,4,9,Highly potential
1904,2270,130,5,7588.289999999999,1,2,3,6,Loyal
1905,2272,105,6,8116.8,1,3,4,8,Require Activation
1906,2273,27,10,9867.35,3,4,4,11,Highly potential
1907,2274,56,2,142.98,2,1,1,4,Needs Attention
1908,2275,122,6,8289.0,1,3,4,8,Require Activation
1909,2276,11,4,4714.45,4,1,2,7,Require Activation
1910,2277,37,4,4721.53,3,1,2,6,Loyal
1911,2278,35,4,1635.24,3,1,1,5,Promising
1912,2279,36,8,7565.699999999999,3,4,3,10,Highly potential
1913,2280,25,5,6373.32,3,2,3,8,Require Activation
1914,2282,15,6,6818.610000000001,4,3,3,10,Highly potential
1915,2283,31,7,7052.93,3,3,3,9,Highly potential
1916,2284,35,7,7556.939999999999,3,3,3,9,Highly potential
1917,2285,40,7,4829.539999999999,3,3,2,8,Require Activation
1918,2286,50,5,4606.01,2,2,2,6,Loyal
1919,2287,160,2,1083.52,1,1,1,3,Require Activation
1920,2288,30,6,6972.7,3,3,3,9,Highly potential
1921,2289,60,4,4560.12,2,1,2,5,Promising
1922,2290,73,5,5602.610000000001,2,2,2,6,Loyal
1923,2291,108,1,792.9,1,1,1,3,Require Activation
1924,2292,46,7,8732.62,2,3,4,9,Highly potential
1925,2293,86,5,5018.52,2,2,2,6,Loyal
1926,2294,74,7,9680.22,2,3,4,9,Highly potential
1927,2296,37,4,5259.05,3,1,2,6,Loyal
1928,2297,38,5,6232.6900000000005,3,2,3,8,Require Activation
